season,game_id,team_id,opponent_id,round,venue,result,GF,GA,xG,xGA,Poss,Formation,Opp Formation
2122,689,50602,18741,01,Away,L,0.0,1.0,1.8,1.0,65.0,4-3-3,4-3-3
2122,690,50602,18721,02,Home,W,5.0,0.0,2.6,0.1,67.0,4-3-3,4-3-3
2122,383,50602,9617,03,Home,W,5.0,0.0,4.4,0.2,80.0,4-3-3,5-4-1
2122,654,50602,19481,04,Away,W,1.0,0.0,2.8,0.6,61.0,4-3-3,4-2-3-1
2122,691,50602,18732,05,Home,D,0.0,0.0,1.0,0.4,64.0,4-3-3,4-4-2
2122,554,50602,9616,06,Away,W,1.0,0.0,1.7,0.2,59.0,4-3-3,3-5-2
2122,672,50602,1130849,07,Away,D,2.0,2.0,1.2,0.9,51.0,4-3-3,4-3-3
2122,526,50602,19458,08,Home,W,2.0,0.0,2.1,0.9,70.0,4-3-3,4-4-2
2122,495,50602,19453,09,Away,W,4.0,1.0,3.8,1.3,52.0,4-3-3,3-5-2
2122,584,50602,19467,10,Home,L,0.0,2.0,0.7,0.7,68.0,4-3-3,4-3-3
2122,692,50602,18656,11,Away,W,2.0,0.0,1.6,0.9,67.0,4-3-3,3-5-2
2122,613,50602,5794,12,Home,W,3.0,0.0,2.5,0.2,77.0,4-3-3,4-4-1-1
2122,693,50602,18747,13,Home,W,2.0,1.0,2.1,0.2,68.0,4-3-3,4-2-3-1
2122,431,50602,18711,14,Away,W,2.0,1.0,1.0,0.8,64.0,4-2-3-1,4-3-3
2122,694,50602,2714,15,Away,W,3.0,1.0,3.1,0.8,77.0,4-3-3,4-1-4-1
2122,695,50602,19500,16,Home,W,1.0,0.0,3.2,0.2,71.0,4-3-3,3-5-2
2122,639,50602,1128631,17,Home,W,7.0,0.0,3.1,0.3,63.0,4-2-3-1,4-2-3-1
2122,696,50602,18716,18,Away,W,4.0,0.0,2.9,0.3,71.0,4-2-3-1,4-5-1
2122,659,50602,19481,19,Home,W,6.0,3.0,3.6,2.7,72.0,4-3-3,4-4-1-1
2122,470,50602,19571,20,Away,W,1.0,0.0,1.1,0.4,76.0,4-3-3,3-5-2
2122,400,50602,9617,21,Away,W,2.0,1.0,2.0,0.8,71.0,4-2-3-1,4-2-3-1
2122,566,50602,9616,22,Home,W,1.0,0.0,1.0,0.3,56.0,4-2-3-1,3-4-3
2122,697,50602,18732,23,Away,D,1.0,1.0,1.8,0.8,74.0,4-3-3,4-4-2
2122,475,50602,19571,24,Home,W,2.0,0.0,1.9,0.4,74.0,4-3-3,3-5-2
2122,698,50602,18721,25,Away,W,4.0,0.0,4.6,0.4,71.0,4-3-3,4-3-3
2122,699,50602,18741,26,Home,L,2.0,3.0,2.1,1.4,71.0,4-3-3,3-4-3
2122,619,50602,5794,27,Away,W,1.0,0.0,1.8,0.5,67.0,4-3-3,4-3-3
2122,700,50602,18656,28,Home,W,4.0,1.0,2.7,0.5,69.0,4-3-3,4-2-3-1
2122,597,50602,19467,29,Away,D,0.0,0.0,2.8,0.6,73.0,4-3-3,4-3-3
2122,542,50602,19458,31,Away,W,2.0,0.0,1.8,0.1,76.0,4-3-3,4-5-1
2122,683,50602,1130849,32,Home,D,2.0,2.0,1.3,1.3,55.0,4-2-3-1,4-3-3
2122,515,50602,19453,30,Home,W,3.0,0.0,1.3,0.2,65.0,4-3-3,3-5-2
2122,701,50602,2714,34,Home,W,5.0,1.0,3.6,0.5,73.0,4-2-3-1,4-3-3
2122,650,50602,1128631,35,Away,W,4.0,0.0,2.4,1.3,58.0,4-2-3-1,5-4-1
2122,702,50602,18716,36,Home,W,5.0,0.0,3.1,0.8,71.0,4-2-3-1,4-3-3
2122,703,50602,19500,33,Away,W,5.0,1.0,2.3,0.5,66.0,4-2-3-1,3-5-2
2122,704,50602,18747,37,Away,D,2.0,2.0,2.4,1.1,78.0,4-3-3,4-2-3-1
2122,454,50602,18711,38,Home,W,3.0,2.0,3.4,0.2,71.0,4-3-3,4-3-2-1
2122,629,18656,1128631,01,Home,W,5.0,1.0,1.5,0.5,49.0,4-2-3-1,4-1-4-1
2122,705,18656,18732,02,Away,D,1.0,1.0,1.8,0.7,63.0,4-2-3-1,4-4-2
2122,706,18656,19500,03,Away,W,1.0,0.0,0.6,2.1,56.0,4-2-3-1,3-4-3
2122,707,18656,18716,04,Home,W,4.0,1.0,2.5,0.4,63.0,4-2-3-1,5-4-1
2122,708,18656,18747,05,Away,W,2.0,1.0,2.0,1.6,60.0,4-2-3-1,4-4-2
2122,424,18656,18711,06,Home,L,0.0,1.0,2.2,1.0,59.0,4-2-3-1,3-5-2
2122,608,18656,5794,07,Home,D,1.0,1.0,1.0,1.3,72.0,4-2-3-1,4-4-1-1
2122,655,18656,19481,08,Away,L,2.0,4.0,1.2,2.4,51.0,4-2-3-1,3-4-1-2
2122,674,18656,1130849,09,Home,L,0.0,5.0,1.6,3.4,38.0,4-2-3-1,4-3-3
2122,709,18656,18741,10,Away,W,3.0,0.0,1.5,1.0,42.0,3-5-2,4-2-3-1
2122,692,18656,50602,11,Home,L,0.0,2.0,0.9,1.6,33.0,3-5-2,4-3-3
2122,710,18656,2714,12,Away,L,1.0,4.0,1.4,2.7,61.0,4-2-3-1,4-1-4-1
2122,559,18656,9616,13,Away,D,1.0,1.0,0.9,2.7,35.0,4-3-1-2,3-4-3
2122,394,18656,9617,14,Home,W,3.0,2.0,1.9,1.4,44.0,4-2-3-1,4-4-1-1
2122,587,18656,19467,15,Home,W,1.0,0.0,0.9,0.5,61.0,4-2-2-2,4-3-3
2122,711,18656,18721,16,Away,W,1.0,0.0,2.0,1.2,52.0,4-2-2-2,4-3-3
2122,712,18656,18716,19,Away,D,1.0,1.0,1.6,1.3,68.0,4-2-2-2,4-5-1
2122,533,18656,19458,20,Home,W,3.0,1.0,2.4,1.1,57.0,4-2-2-2,4-4-2
2122,713,18656,19500,21,Home,L,0.0,1.0,0.8,0.7,51.0,4-2-2-2,3-4-3
2122,437,18656,18711,22,Away,D,2.0,2.0,1.0,1.9,46.0,4-3-3,4-3-3
2122,473,18656,19571,17,Away,W,3.0,1.0,2.3,2.3,56.0,4-2-3-1,3-5-2
2122,714,18656,18747,23,Home,W,1.0,0.0,1.9,0.3,57.0,4-2-3-1,4-2-3-1
2122,536,18656,19458,24,Away,D,1.0,1.0,1.8,0.4,63.0,4-2-3-1,4-4-2
2122,715,18656,18732,25,Home,D,1.0,1.0,2.1,0.8,53.0,4-2-3-1,4-4-2
2122,508,18656,19453,18,Home,W,2.0,0.0,1.7,0.7,50.0,4-2-3-1,4-1-2-1-2
2122,642,18656,1128631,26,Away,W,4.0,2.0,2.2,1.8,46.0,4-2-3-1,4-2-3-1
2122,716,18656,2714,27,Home,D,0.0,0.0,2.8,0.6,67.0,4-2-3-1,4-3-3
2122,700,18656,50602,28,Away,L,1.0,4.0,0.5,2.7,31.0,4-2-3-1,4-3-3
2122,717,18656,18741,29,Home,W,3.0,2.0,1.0,1.5,43.0,4-2-3-1,3-4-3
2122,665,18656,19481,31,Home,D,1.0,1.0,0.9,0.8,54.0,4-2-3-1,4-2-3-1
2122,624,18656,5794,32,Away,L,0.0,1.0,0.8,0.4,67.0,4-2-3-1,4-3-3
2122,718,18656,18721,33,Home,W,3.0,2.0,1.9,1.5,61.0,4-3-3,4-2-3-1
2122,684,18656,1130849,30,Away,L,0.0,4.0,0.1,2.0,29.0,3-4-3,4-3-3
2122,413,18656,9617,34,Away,L,1.0,3.0,1.8,2.3,46.0,4-2-3-1,4-2-3-1
2122,573,18656,9616,37,Home,D,1.0,1.0,0.5,1.9,36.0,4-2-3-1,3-4-1-2
2122,485,18656,19571,35,Home,W,3.0,0.0,2.0,0.6,63.0,4-2-3-1,5-3-2
2122,518,18656,19453,36,Away,L,0.0,4.0,0.9,2.3,58.0,4-2-3-1,3-4-3
2122,604,18656,19467,38,Away,L,0.0,1.0,0.7,0.6,61.0,4-2-3-1,4-3-3
2122,719,18716,18747,01,Home,L,2.0,4.0,1.8,2.7,46.0,5-3-2,4-2-3-1
2122,420,18716,18711,02,Away,L,0.0,2.0,0.7,1.2,53.0,5-3-2,4-3-3
2122,720,18716,18732,03,Home,D,2.0,2.0,1.0,3.6,37.0,3-5-2,4-4-2
2122,707,18716,18656,04,Away,L,1.0,4.0,0.4,2.5,37.0,5-4-1,4-2-3-1
2122,631,18716,1128631,05,Home,D,1.0,1.0,1.3,1.5,35.0,5-4-1,4-1-4-1
2122,721,18716,2714,06,Away,D,1.0,1.0,1.9,0.9,47.0,4-1-4-1,4-2-3-1
2122,722,18716,19500,07,Away,L,1.0,2.0,0.6,1.0,48.0,4-1-4-1,3-4-3
2122,723,18716,18741,08,Home,L,2.0,3.0,0.4,1.7,36.0,4-1-4-1,4-2-3-1
2122,583,18716,19467,09,Away,D,1.0,1.0,0.3,1.9,26.0,5-3-2,4-3-3
2122,557,18716,9616,10,Home,L,0.0,3.0,0.2,2.2,21.0,5-3-2,3-4-3
2122,497,18716,19453,11,Away,D,1.0,1.0,0.3,1.5,35.0,5-4-1,4-2-3-1
2122,464,18716,19571,12,Home,D,3.0,3.0,1.5,0.9,53.0,3-4-3,3-5-2
2122,393,18716,9617,13,Away,L,0.0,2.0,0.3,2.5,34.0,4-4-2,4-4-1-1
2122,724,18716,18721,14,Home,D,1.0,1.0,1.1,1.2,32.0,4-4-2,4-1-4-1
2122,531,18716,19458,15,Home,W,1.0,0.0,1.0,0.6,48.0,4-4-2,4-4-2
2122,658,18716,19481,16,Away,L,0.0,4.0,1.0,2.6,53.0,4-4-2,4-2-3-1
2122,678,18716,1130849,17,Away,L,1.0,3.0,0.3,2.7,26.0,4-5-1,4-3-3
2122,696,18716,50602,18,Home,L,0.0,4.0,0.3,2.9,29.0,4-5-1,4-2-3-1
2122,712,18716,18656,19,Home,D,1.0,1.0,1.3,1.6,32.0,4-5-1,4-2-2-2
2122,725,18716,2714,22,Home,D,1.0,1.0,1.2,1.4,52.0,4-3-3,4-3-3
2122,641,18716,1128631,23,Away,W,1.0,0.0,0.9,0.7,38.0,4-3-3,4-2-3-1
2122,616,18716,5794,24,Home,W,3.0,1.0,1.9,0.7,40.0,4-3-3,3-4-3
2122,440,18716,18711,25,Home,W,1.0,0.0,0.5,0.6,38.0,4-3-3,4-3-3
2122,726,18716,18747,26,Away,D,1.0,1.0,0.8,0.6,53.0,4-3-3,4-2-3-1
2122,477,18716,19571,27,Away,W,2.0,0.0,2.7,0.4,63.0,4-3-3,4-3-3
2122,510,18716,19453,28,Home,W,2.0,1.0,1.7,1.5,32.0,4-3-3,4-1-2-1-2
2122,727,18716,18732,21,Away,W,2.0,1.0,0.6,1.1,33.0,4-3-3,4-4-2
2122,570,18716,9616,29,Away,L,0.0,1.0,0.3,1.1,29.0,5-4-1,4-3-3
2122,622,18716,5794,20,Away,L,0.0,1.0,0.9,0.7,61.0,4-3-3,4-2-3-1
2122,728,18716,18741,31,Away,L,1.0,5.0,0.5,3.1,40.0,4-3-3,3-4-3
2122,729,18716,19500,32,Home,W,1.0,0.0,1.5,0.4,42.0,4-3-3,3-4-3
2122,666,18716,19481,33,Home,W,2.0,1.0,1.8,0.6,32.0,4-3-3,4-1-4-1
2122,599,18716,19467,30,Home,W,1.0,0.0,0.9,0.5,37.0,4-3-3,4-2-3-1
2122,730,18716,18721,34,Away,W,3.0,0.0,1.9,0.6,54.0,4-3-3,4-2-3-1
2122,685,18716,1130849,35,Home,L,0.0,1.0,0.2,2.3,36.0,4-3-3,4-3-3
2122,702,18716,50602,36,Away,L,0.0,5.0,0.8,3.1,29.0,4-3-3,4-2-3-1
2122,417,18716,9617,37,Home,W,2.0,0.0,1.6,0.6,51.0,4-3-3,4-2-3-1
2122,550,18716,19458,38,Away,W,2.0,1.0,1.8,1.6,48.0,4-3-3,4-4-2
2122,671,18721,1130849,01,Home,L,0.0,3.0,1.4,1.6,50.0,4-3-3,4-3-3
2122,690,18721,50602,02,Away,L,0.0,5.0,0.1,2.6,33.0,4-3-3,4-3-3
2122,653,18721,19481,03,Home,L,1.0,2.0,1.5,1.5,45.0,4-3-3,4-4-2
2122,384,18721,9617,04,Away,L,0.0,1.0,0.7,2.7,49.0,4-3-3,4-2-3-1
2122,731,18721,2714,05,Home,L,1.0,3.0,1.0,2.4,49.0,4-3-3,4-2-3-1
2122,607,18721,5794,06,Away,L,0.0,2.0,0.5,1.9,53.0,5-3-2,4-4-1-1
2122,525,18721,19458,07,Away,D,0.0,0.0,0.6,1.2,44.0,5-3-2,4-4-2
2122,494,18721,19453,08,Home,D,0.0,0.0,1.2,0.8,36.0,5-3-2,3-5-2
2122,556,18721,9616,09,Away,L,0.0,7.0,0.1,3.1,38.0,3-5-2,3-4-3
2122,636,18721,1128631,10,Home,L,1.0,2.0,0.8,0.7,48.0,4-4-2,3-3-3-1
2122,463,18721,19571,11,Away,W,2.0,1.0,1.2,2.5,36.0,4-2-3-1,3-5-2
2122,732,18721,18732,12,Home,W,2.0,1.0,0.5,1.0,38.0,4-3-3,4-4-2
2122,733,18721,19500,13,Home,D,0.0,0.0,1.6,0.3,43.0,4-1-4-1,3-4-3
2122,724,18721,18716,14,Away,D,1.0,1.0,1.2,1.1,68.0,4-1-4-1,4-4-2
2122,734,18721,18741,15,Away,L,0.0,3.0,1.2,1.6,59.0,5-3-2,3-4-3
2122,711,18721,18656,16,Home,L,0.0,1.0,1.2,2.0,48.0,4-3-3,4-2-2-2
2122,434,18721,18711,17,Home,L,0.0,2.0,0.5,2.0,50.0,4-3-3,4-3-3
2122,399,18721,9617,19,Home,L,0.0,5.0,0.1,2.5,36.0,4-2-3-1,4-2-3-1
2122,591,18721,19467,20,Away,L,0.0,3.0,0.9,1.9,49.0,4-2-3-1,4-3-3
2122,735,18721,18747,18,Away,L,0.0,2.0,0.3,2.5,38.0,4-2-3-1,4-2-3-1
2122,615,18721,5794,22,Home,W,2.0,1.0,1.0,0.6,41.0,4-4-2,4-4-2
2122,736,18721,2714,23,Away,W,3.0,0.0,1.1,1.2,33.0,4-4-2,4-3-3
2122,594,18721,19467,24,Home,D,1.0,1.0,0.4,1.3,30.0,4-4-2,4-3-3
2122,698,18721,50602,25,Home,L,0.0,4.0,0.4,4.6,29.0,4-3-3,4-3-3
2122,680,18721,1130849,26,Away,L,1.0,3.0,0.6,3.6,31.0,4-3-3,4-3-3
2122,737,18721,18732,27,Away,L,0.0,2.0,0.6,2.6,42.0,4-1-4-1,4-4-2
2122,478,18721,19571,28,Home,L,1.0,3.0,1.0,2.0,60.0,4-2-3-1,4-5-1
2122,569,18721,9616,30,Home,L,1.0,3.0,1.0,1.8,34.0,5-3-2,3-4-3
2122,646,18721,1128631,29,Away,L,1.0,2.0,1.5,2.5,48.0,4-3-3,4-2-3-1
2122,513,18721,19453,31,Away,D,0.0,0.0,0.4,2.8,37.0,4-1-2-1-2◆,3-4-1-2
2122,544,18721,19458,32,Home,W,2.0,0.0,1.7,1.7,45.0,4-2-3-1,4-4-2
2122,718,18721,18656,33,Away,L,2.0,3.0,1.5,1.9,39.0,4-2-3-1,4-3-3
2122,730,18721,18716,34,Home,L,0.0,3.0,0.6,1.9,46.0,4-2-3-1,4-3-3
2122,449,18721,18711,35,Away,L,0.0,2.0,0.5,1.8,55.0,4-2-3-1,4-1-4-1
2122,738,18721,18747,36,Home,L,0.0,4.0,0.8,3.0,37.0,4-2-3-1,4-2-3-1
2122,668,18721,19481,21,Away,L,0.0,3.0,1.1,2.0,35.0,4-1-4-1,4-2-3-1
2122,739,18721,19500,37,Away,D,1.0,1.0,1.1,0.9,36.0,3-4-3,3-4-3
2122,740,18721,18741,38,Home,L,0.0,5.0,0.5,3.4,41.0,5-4-1,3-4-3
2122,605,18732,5794,01,Away,L,1.0,3.0,0.8,2.4,52.0,4-4-2,4-2-3-1
2122,705,18732,18656,02,Home,D,1.0,1.0,0.7,1.8,37.0,4-4-2,4-2-3-1
2122,720,18732,18716,03,Away,D,2.0,2.0,3.6,1.0,63.0,4-4-2,3-5-2
2122,741,18732,18747,04,Home,D,0.0,0.0,0.7,0.7,42.0,4-1-4-1,4-2-3-1
2122,691,18732,50602,05,Away,D,0.0,0.0,0.4,1.0,36.0,4-4-2,4-3-3
2122,742,18732,19500,06,Home,L,0.0,1.0,1.0,1.0,57.0,4-4-2,3-4-3
2122,555,18732,9616,07,Away,L,1.0,3.0,1.3,3.3,38.0,4-4-2,3-4-3
2122,634,18732,1128631,08,Home,W,1.0,0.0,1.9,0.2,46.0,4-4-2,3-3-3-1
2122,527,18732,19458,09,Home,D,2.0,2.0,1.6,0.7,61.0,4-4-2,4-4-2
2122,743,18732,2714,10,Away,W,1.0,0.0,1.8,1.0,60.0,4-4-2,4-4-1-1
2122,428,18732,18711,11,Home,W,1.0,0.0,0.6,0.6,56.0,4-4-2,4-2-3-1
2122,732,18732,18721,12,Away,L,1.0,2.0,1.0,0.5,62.0,4-4-2,4-3-3
2122,676,18732,1130849,13,Away,L,0.0,4.0,1.0,2.9,36.0,3-4-3,4-3-3
2122,657,18732,19481,14,Home,D,2.0,2.0,1.5,1.5,45.0,4-4-2,4-2-3-1
2122,500,18732,19453,15,Home,D,1.0,1.0,1.6,1.6,44.0,4-4-2,3-5-2
2122,396,18732,9617,16,Away,L,0.0,3.0,0.6,1.8,39.0,4-4-2,4-4-1-1
2122,589,18732,19467,17,Away,D,2.0,2.0,0.6,1.2,41.0,4-4-2,4-3-3
2122,744,18732,18747,19,Away,W,3.0,2.0,1.2,1.6,44.0,4-1-4-1,4-2-3-1
2122,745,18732,18741,20,Home,D,1.0,1.0,0.4,2.3,35.0,5-3-2,3-4-3
2122,471,18732,19571,18,Home,W,4.0,1.0,1.4,0.5,48.0,3-5-2,3-5-2
2122,746,18732,19500,22,Away,L,1.0,3.0,0.8,2.5,57.0,3-5-2,3-4-3
2122,697,18732,50602,23,Home,D,1.0,1.0,0.8,1.8,26.0,4-4-2,4-3-3
2122,747,18732,18741,24,Away,W,3.0,2.0,2.2,1.4,52.0,4-4-2,3-4-3
2122,715,18732,18656,25,Away,D,1.0,1.0,0.8,2.1,47.0,4-4-2,4-2-3-1
2122,618,18732,5794,26,Home,W,2.0,0.0,2.5,0.3,55.0,4-4-2,4-4-2
2122,737,18732,18721,27,Home,W,2.0,0.0,2.6,0.6,58.0,4-4-2,4-1-4-1
2122,443,18732,18711,28,Away,L,0.0,4.0,1.1,2.5,62.0,4-4-2,4-3-1-2
2122,727,18732,18716,21,Home,L,1.0,2.0,1.1,0.6,67.0,4-4-2,4-3-3
2122,748,18732,2714,29,Home,L,1.0,2.0,1.4,1.7,63.0,4-4-2,4-3-3
2122,648,18732,1128631,31,Away,D,1.0,1.0,1.4,1.2,44.0,4-3-1-2,4-2-3-1
2122,571,18732,9616,32,Home,L,0.0,6.0,0.5,4.2,30.0,4-4-2,3-4-1-2
2122,411,18732,9617,33,Home,W,1.0,0.0,0.8,1.7,25.0,3-4-3,4-2-3-1
2122,546,18732,19458,30,Away,L,0.0,2.0,0.9,1.5,56.0,3-1-4-2,4-4-2
2122,516,18732,19453,34,Away,D,2.0,2.0,0.9,1.7,52.0,4-4-2,4-3-1-2
2122,601,18732,19467,35,Home,L,1.0,2.0,0.6,1.1,38.0,4-4-2,4-3-3
2122,486,18732,19571,36,Away,L,0.0,3.0,1.4,2.6,59.0,4-4-2,4-3-3
2122,687,18732,1130849,37,Home,L,1.0,2.0,0.1,1.3,30.0,5-4-1,4-3-3
2122,670,18732,19481,38,Away,L,1.0,4.0,1.1,3.4,49.0,4-4-2,4-2-3-1
2122,689,18741,50602,01,Home,W,1.0,0.0,1.0,1.8,35.0,4-3-3,4-3-3
2122,749,18741,19500,02,Away,W,1.0,0.0,1.7,1.7,42.0,4-3-3,3-4-3
2122,750,18741,2714,03,Home,W,1.0,0.0,1.0,0.8,57.0,4-3-3,4-1-4-1
2122,580,18741,19467,04,Away,L,0.0,3.0,0.1,2.1,38.0,4-1-2-1-2◆,4-3-3
2122,553,18741,9616,05,Home,L,0.0,3.0,0.5,2.1,47.0,4-3-2-1,3-4-3
2122,386,18741,9617,06,Away,L,1.0,3.0,1.0,1.1,54.0,4-3-3,4-2-3-1
2122,425,18741,18711,07,Home,W,2.0,1.0,1.3,1.2,56.0,4-2-3-1,3-5-2
2122,723,18741,18716,08,Away,W,3.0,2.0,1.7,0.4,64.0,4-2-3-1,4-1-4-1
2122,751,18741,18747,09,Away,L,0.0,1.0,0.7,1.3,62.0,4-2-3-1,4-2-3-1
2122,709,18741,18656,10,Home,L,0.0,3.0,1.0,1.5,58.0,4-2-3-1,3-5-2
2122,612,18741,5794,11,Away,D,0.0,0.0,0.7,0.6,55.0,3-4-3,4-4-1-1
2122,638,18741,1128631,12,Home,W,2.0,1.0,2.1,1.4,43.0,3-4-3,3-3-3-1
2122,466,18741,19571,14,Home,W,2.0,0.0,1.9,0.3,47.0,3-4-3,3-5-2
2122,734,18741,18721,15,Home,W,3.0,0.0,1.6,1.2,41.0,3-4-3,5-3-2
2122,679,18741,1130849,18,Home,D,2.0,2.0,3.0,1.1,44.0,5-3-2,4-3-3
2122,590,18741,19467,19,Home,W,3.0,0.0,2.3,0.2,60.0,3-4-3,4-3-3
2122,745,18741,18732,20,Away,D,1.0,1.0,2.3,0.4,65.0,3-4-3,5-3-2
2122,752,18741,2714,21,Away,W,1.0,0.0,2.2,0.3,74.0,3-4-3,4-4-2
2122,661,18741,19481,17,Away,W,3.0,2.0,3.1,1.2,51.0,3-5-2,3-5-2
2122,567,18741,9616,23,Away,L,0.0,2.0,0.5,1.2,36.0,4-4-2,4-3-3
2122,747,18741,18732,24,Home,L,2.0,3.0,1.4,2.2,48.0,3-4-3,4-4-2
2122,753,18741,19500,25,Home,L,0.0,2.0,1.2,1.3,58.0,3-4-3,3-5-2
2122,699,18741,50602,26,Away,W,3.0,2.0,1.4,2.1,29.0,3-4-3,4-3-3
2122,538,18741,19458,13,Away,L,0.0,1.0,0.7,0.9,66.0,3-4-3,4-4-2
2122,644,18741,1128631,27,Away,W,4.0,0.0,1.9,1.5,50.0,3-4-3,4-1-4-1
2122,620,18741,5794,28,Home,W,5.0,0.0,2.5,0.2,55.0,3-4-3,4-2-3-1
2122,717,18741,18656,29,Away,L,2.0,3.0,1.5,1.0,57.0,3-4-3,4-2-3-1
2122,512,18741,19453,16,Away,W,2.0,0.0,2.2,0.7,52.0,3-4-3,4-2-3-1
2122,754,18741,18747,30,Home,W,3.0,1.0,3.0,0.6,53.0,3-4-3,3-4-3
2122,728,18741,18716,31,Home,W,5.0,1.0,3.1,0.5,60.0,3-4-3,4-3-3
2122,447,18741,18711,32,Away,W,4.0,0.0,1.1,1.6,48.0,3-4-3,4-3-1-2
2122,514,18741,19453,33,Home,L,0.0,1.0,0.5,0.6,49.0,3-4-3,3-5-2
2122,484,18741,19571,34,Away,D,0.0,0.0,0.6,0.9,56.0,3-4-3,5-3-2
2122,667,18741,19481,35,Home,W,3.0,1.0,1.2,0.5,40.0,3-4-3,3-5-2
2122,686,18741,1130849,36,Away,D,1.0,1.0,0.9,1.3,36.0,3-4-3,4-3-3
2122,416,18741,9617,22,Home,W,3.0,0.0,2.7,0.5,57.0,3-4-3,4-3-3
2122,549,18741,19458,37,Home,W,1.0,0.0,2.2,0.7,68.0,3-4-3,5-3-2
2122,740,18741,18721,38,Away,W,5.0,0.0,3.4,0.5,59.0,3-4-3,5-4-1
2122,419,2714,18711,01,Home,W,3.0,2.0,1.2,1.2,38.0,4-1-4-1,4-2-3-1
2122,490,2714,19453,02,Away,L,0.0,2.0,0.5,1.3,44.0,4-1-4-1,4-4-1-1
2122,750,2714,18741,03,Away,L,0.0,1.0,0.8,1.0,43.0,4-1-4-1,4-3-3
2122,755,2714,19500,04,Home,L,0.0,2.0,0.2,2.2,45.0,4-1-4-1,3-4-3
2122,731,2714,18721,05,Away,W,3.0,1.0,2.4,1.0,51.0,4-2-3-1,4-3-3
2122,721,2714,18716,06,Home,D,1.0,1.0,0.9,1.9,53.0,4-2-3-1,4-1-4-1
2122,633,2714,1128631,07,Away,L,0.0,1.0,0.2,1.3,34.0,4-2-3-1,4-1-4-1
2122,673,2714,1130849,08,Home,L,0.0,5.0,0.5,3.3,25.0,5-4-1,4-3-3
2122,610,2714,5794,09,Away,W,5.0,2.0,3.7,1.5,51.0,4-1-4-1,4-4-1-1
2122,743,2714,18732,10,Home,L,0.0,1.0,1.0,1.8,40.0,4-4-1-1,4-4-2
2122,391,2714,9617,11,Away,L,0.0,1.0,0.5,1.6,40.0,4-1-4-1,4-4-1-1
2122,710,2714,18656,12,Home,W,4.0,1.0,2.7,1.4,39.0,4-1-4-1,4-2-3-1
2122,656,2714,19481,13,Away,L,2.0,4.0,2.8,2.1,44.0,4-1-4-1,4-2-3-1
2122,560,2714,9616,14,Home,L,1.0,2.0,1.0,0.9,51.0,4-1-4-1,3-4-3
2122,694,2714,50602,15,Home,L,1.0,3.0,0.8,3.1,23.0,4-1-4-1,4-3-3
2122,468,2714,19571,16,Away,L,1.0,2.0,0.5,1.6,37.0,4-2-3-1,3-5-2
2122,756,2714,18747,20,Home,L,1.0,4.0,1.6,3.6,43.0,4-1-4-1,4-2-3-1
2122,752,2714,18741,21,Home,L,0.0,1.0,0.3,2.2,26.0,4-4-2,3-4-3
2122,725,2714,18716,22,Away,D,1.0,1.0,1.4,1.2,48.0,4-3-3,4-3-3
2122,736,2714,18721,23,Home,L,0.0,3.0,1.2,1.1,67.0,4-3-3,4-4-2
2122,535,2714,19458,17,Away,D,0.0,0.0,0.8,0.6,47.0,4-4-2,4-4-2
2122,757,2714,18747,24,Away,L,0.0,1.0,0.3,0.8,36.0,4-4-2,4-2-3-1
2122,507,2714,19453,25,Home,L,0.0,2.0,0.5,1.6,36.0,4-4-2,3-1-4-2
2122,441,2714,18711,26,Away,W,1.0,0.0,1.2,1.3,41.0,4-3-3,4-3-3
2122,595,2714,19467,18,Home,L,1.0,4.0,1.4,1.1,46.0,4-3-3,4-3-3
2122,716,2714,18656,27,Away,D,0.0,0.0,0.6,2.8,33.0,4-3-3,4-2-3-1
2122,405,2714,9617,28,Home,L,2.0,3.0,1.0,1.0,44.0,4-3-3,4-2-3-1
2122,758,2714,19500,19,Away,L,0.0,4.0,0.6,0.7,34.0,4-3-3,3-4-3
2122,748,2714,18732,29,Away,W,2.0,1.0,1.7,1.4,37.0,4-3-3,4-4-2
2122,682,2714,1130849,31,Away,L,0.0,2.0,0.6,2.2,27.0,4-1-4-1,4-3-3
2122,649,2714,1128631,32,Home,L,0.0,3.0,1.1,0.7,49.0,4-3-3,4-2-3-1
2122,483,2714,19571,33,Home,L,1.0,2.0,1.7,1.9,50.0,4-3-3,4-3-3
2122,701,2714,50602,34,Away,L,1.0,5.0,0.5,3.6,27.0,4-3-3,4-2-3-1
2122,548,2714,19458,35,Home,L,1.0,2.0,1.0,1.6,47.0,4-3-3,4-4-2
2122,602,2714,19467,36,Away,L,0.0,1.0,0.4,2.2,33.0,4-3-3,4-3-3
2122,628,2714,5794,30,Home,D,0.0,0.0,0.3,0.7,48.0,4-3-3,5-4-1
2122,669,2714,19481,37,Home,L,1.0,5.0,1.4,2.5,41.0,4-3-3,4-1-4-1
2122,578,2714,9616,38,Away,L,1.0,2.0,0.6,2.2,29.0,4-3-3,3-4-3
2122,719,18747,18716,01,Away,W,4.0,2.0,2.7,1.8,54.0,4-2-3-1,5-3-2
2122,652,18747,19481,02,Home,W,4.0,1.0,2.3,0.6,52.0,4-2-3-1,4-2-3-1
2122,579,18747,19467,03,Home,D,2.0,2.0,1.3,1.1,47.0,4-2-3-1,4-3-3
2122,741,18747,18732,04,Away,D,0.0,0.0,0.7,0.7,58.0,4-2-3-1,4-1-4-1
